Date,Close/Last,Volume,Open,High,Low
3/14/2023,$66.47 ,9408409,$66.30 ,$66.56 ,$65.76 
3/13/2023,$66.00 ,9598058,$65.41 ,$67.09 ,$65.28 
3/10/2023,$65.71 ,10282420,$66.32 ,$67.41 ,$65.43 
3/9/2023,$66.51 ,7553551,$67.60 ,$67.72 ,$66.34 
3/8/2023,$67.29 ,5963011,$67.91 ,$68.05 ,$66.94 
3/7/2023,$68.00 ,8135763,$69.18 ,$69.21 ,$67.44 
3/6/2023,$68.90 ,7000228,$69.37 ,$69.66 ,$68.73 
3/3/2023,$69.30 ,6540126,$69.36 ,$69.42 ,$68.81 
3/2/2023,$69.19 ,6068912,$69.23 ,$69.73 ,$68.99 
3/1/2023,$69.36 ,5883378,$68.70 ,$69.79 ,$68.61 
2/28/2023,$68.96 ,8697929,$69.80 ,$69.94 ,$68.82 
2/27/2023,$69.99 ,4990693,$70.29 ,$70.41 ,$69.73 
2/24/2023,$70.18 ,6403406,$71.11 ,$71.22 ,$69.82 
2/23/2023,$71.40 ,5459802,$71.38 ,$71.98 ,$70.89 
2/22/2023,$71.31 ,5718925,$71.30 ,$71.71 ,$70.58 
2/21/2023,$71.22 ,6189574,$71.27 ,$71.67 ,$70.82 
2/17/2023,$71.11 ,11131790,$70.62 ,$71.74 ,$70.52 
2/16/2023,$70.85 ,5593687,$70.80 ,$71.22 ,$70.18 
2/15/2023,$71.47 ,5890654,$72.30 ,$72.47 ,$71.34 
2/14/2023,$72.25 ,5606278,$73.31 ,$73.47 ,$72.20 
2/13/2023,$73.17 ,8628133,$72.22 ,$73.44 ,$71.98 
2/10/2023,$72.20 ,8621526,$71.71 ,$72.36 ,$71.24 
2/9/2023,$71.49 ,12828930,$73.49 ,$73.84 ,$71.43 
2/8/2023,$73.65 ,10149830,$74.31 ,$74.42 ,$72.94 
2/7/2023,$74.52 ,8726335,$74.55 ,$74.69 ,$73.98 
2/6/2023,$74.53 ,7112719,$74.45 ,$75.18 ,$74.23 
2/3/2023,$74.45 ,10211880,$73.21 ,$74.47 ,$72.61 
2/2/2023,$72.77 ,13015380,$70.32 ,$72.88 ,$69.80 
2/1/2023,$71.23 ,10727710,$72.94 ,$72.94 ,$70.81 
1/31/2023,$72.65 ,9375243,$72.11 ,$72.66 ,$71.65 
1/30/2023,$72.03 ,8900571,$72.59 ,$72.91 ,$71.88 
1/27/2023,$72.45 ,5426690,$72.99 ,$73.45 ,$72.34 
1/26/2023,$72.99 ,6528426,$73.11 ,$73.20 ,$71.98 
1/25/2023,$73.17 ,6638238,$72.56 ,$73.24 ,$72.01 
1/24/2023,$72.34 ,7300175,$73.00 ,$75.00 ,$72.12 
1/23/2023,$73.26 ,7426541,$74.09 ,$74.20 ,$72.85 
1/20/2023,$74.15 ,10518210,$73.90 ,$74.15 ,$73.35 
1/19/2023,$73.75 ,9387538,$72.35 ,$73.87 ,$72.16 
1/18/2023,$72.14 ,8371080,$72.34 ,$72.67 ,$72.08 
1/17/2023,$72.31 ,8964877,$73.11 ,$73.49 ,$72.01 
1/13/2023,$72.51 ,9117258,$71.63 ,$72.52 ,$71.43 
1/12/2023,$71.60 ,6779639,$71.68 ,$71.95 ,$71.06 
1/11/2023,$71.94 ,7268727,$71.51 ,$71.98 ,$71.02 
1/10/2023,$71.65 ,6673432,$71.28 ,$71.70 ,$70.79 
1/9/2023,$71.01 ,13005110,$73.12 ,$73.16 ,$70.75 
1/6/2023,$73.00 ,7311144,$72.35 ,$73.40 ,$72.10 
1/5/2023,$71.92 ,8112043,$71.74 ,$72.38 ,$71.53 
1/4/2023,$72.62 ,9948765,$72.25 ,$73.26 ,$71.73 
1/3/2023,$72.26 ,7792470,$71.76 ,$72.97 ,$71.68 
12/30/2022,$71.95 ,7029295,$72.13 ,$72.28 ,$70.87 
12/29/2022,$72.10 ,4288394,$72.30 ,$72.64 ,$71.87 
12/28/2022,$71.99 ,5192116,$72.87 ,$72.96 ,$71.92 
12/27/2022,$72.61 ,5971713,$73.18 ,$73.29 ,$72.12 
12/23/2022,$72.89 ,7029892,$73.75 ,$73.89 ,$72.51 
12/22/2022,$73.83 ,7600797,$73.09 ,$73.86 ,$72.84 
12/21/2022,$73.33 ,8469725,$72.75 ,$73.55 ,$72.31 
12/20/2022,$72.65 ,9231752,$73.32 ,$73.66 ,$72.45 
12/19/2022,$73.16 ,8157537,$73.66 ,$74.23 ,$72.65 
12/16/2022,$73.49 ,27045590,$74.48 ,$74.94 ,$73.37 
12/15/2022,$75.00 ,10646610,$76.92 ,$77.21 ,$74.71 
12/14/2022,$77.14 ,9197883,$77.81 ,$77.90 ,$76.77 
12/13/2022,$77.35 ,15614370,$79.36 ,$79.36 ,$77.27 
12/12/2022,$78.89 ,7055299,$78.94 ,$79.14 ,$78.29 
12/9/2022,$78.83 ,8857094,$80.13 ,$80.67 ,$78.73 
12/8/2022,$79.88 ,6810115,$79.98 ,$80.08 ,$79.47 
12/7/2022,$79.93 ,7799014,$78.76 ,$80.23 ,$78.65 
12/6/2022,$79.92 ,7728750,$80.70 ,$81.24 ,$79.48 
12/5/2022,$80.70 ,6791321,$80.93 ,$81.42 ,$80.40 
12/2/2022,$81.13 ,6366693,$80.37 ,$81.16 ,$80.37 
12/1/2022,$80.88 ,10308640,$80.48 ,$81.44 ,$80.05 
11/30/2022,$80.28 ,19261920,$79.75 ,$80.30 ,$78.64 
11/29/2022,$79.03 ,6439685,$78.81 ,$79.11 ,$78.30 
11/28/2022,$79.14 ,6270445,$79.28 ,$79.70 ,$78.82 
11/25/2022,$79.24 ,4734955,$79.31 ,$79.78 ,$79.14 
11/23/2022,$79.14 ,5700281,$78.60 ,$79.22 ,$78.53 
11/22/2022,$78.86 ,7074992,$79.01 ,$79.56 ,$78.78 
11/21/2022,$78.96 ,8972520,$77.65 ,$79.07 ,$77.62 
11/18/2022,$77.45 ,9229754,$77.53 ,$78.14 ,$76.98 
11/17/2022,$77.16 ,7460956,$75.64 ,$77.57 ,$75.64 
11/16/2022,$76.15 ,10132730,$76.56 ,$77.75 ,$76.02 
11/15/2022,$76.28 ,11212350,$76.41 ,$76.77 ,$75.27 
11/14/2022,$76.39 ,14169520,$76.59 ,$77.84 ,$76.16 
11/11/2022,$75.96 ,18317680,$78.10 ,$78.46 ,$74.55 
11/10/2022,$79.38 ,9884465,$80.75 ,$80.76 ,$78.63 
11/9/2022,$79.78 ,9586326,$79.59 ,$81.17 ,$79.59 
11/8/2022,$79.98 ,8514642,$79.19 ,$80.44 ,$78.86 
11/7/2022,$79.19 ,7683358,$78.71 ,$79.68 ,$78.42 
11/4/2022,$78.78 ,8187983,$78.81 ,$79.28 ,$77.91 
11/3/2022,$78.48 ,9062621,$77.25 ,$78.70 ,$77.16 
11/2/2022,$77.45 ,8570953,$77.66 ,$78.91 ,$77.23 
11/1/2022,$77.70 ,8870661,$77.00 ,$77.79 ,$76.63 
10/31/2022,$77.47 ,12380800,$76.59 ,$78.66 ,$76.36 
10/28/2022,$76.83 ,10301370,$75.25 ,$76.99 ,$75.09 
10/27/2022,$74.60 ,9298576,$74.28 ,$75.28 ,$73.87 
10/26/2022,$74.45 ,10417550,$73.09 ,$75.21 ,$72.48 
10/25/2022,$72.77 ,7874746,$72.64 ,$73.21 ,$72.25 
10/24/2022,$72.99 ,7382685,$72.66 ,$73.56 ,$72.55 
10/21/2022,$72.21 ,8217576,$70.35 ,$72.52 ,$69.94 
10/20/2022,$70.35 ,9193103,$71.05 ,$71.20 ,$70.03 
10/19/2022,$71.14 ,6481802,$71.53 ,$71.73 ,$70.71 
10/18/2022,$71.74 ,7938152,$72.09 ,$72.47 ,$71.51 
10/17/2022,$71.38 ,6618108,$70.75 ,$71.61 ,$70.65 
10/14/2022,$70.62 ,9993576,$70.92 ,$71.74 ,$70.48 
10/13/2022,$70.77 ,9592401,$68.56 ,$71.03 ,$68.51 
10/12/2022,$69.28 ,6683977,$69.69 ,$70.49 ,$69.25 
10/11/2022,$69.65 ,8941453,$68.56 ,$70.36 ,$68.35 
10/10/2022,$68.48 ,8879404,$69.18 ,$69.41 ,$68.33 
10/7/2022,$69.70 ,7934641,$70.34 ,$70.46 ,$69.26 
10/6/2022,$70.24 ,7545530,$70.79 ,$70.83 ,$69.90 
10/5/2022,$71.45 ,6787527,$70.94 ,$71.80 ,$70.67 
10/4/2022,$71.21 ,10510670,$70.63 ,$71.91 ,$70.10 
10/3/2022,$70.53 ,12068170,$71.36 ,$71.51 ,$69.39 
9/30/2022,$71.09 ,11347060,$71.78 ,$72.11 ,$70.98 
9/29/2022,$71.71 ,9587799,$72.14 ,$72.61 ,$71.16 
9/28/2022,$72.06 ,12412730,$71.07 ,$72.08 ,$71.02 
9/27/2022,$70.36 ,12013220,$70.74 ,$71.50 ,$70.20 
9/26/2022,$70.15 ,10244010,$70.14 ,$70.85 ,$69.69 
9/23/2022,$70.71 ,8190301,$71.03 ,$71.37 ,$70.13 
9/22/2022,$71.29 ,10009790,$69.20 ,$71.88 ,$69.20 
9/21/2022,$69.46 ,11856980,$69.74 ,$70.37 ,$69.44 
9/20/2022,$69.73 ,7454921,$69.80 ,$70.06 ,$69.24 
9/19/2022,$70.19 ,9921967,$71.05 ,$71.54 ,$69.53 
9/16/2022,$71.52 ,16364810,$71.75 ,$72.25 ,$70.90 
9/15/2022,$71.78 ,9499389,$70.64 ,$72.14 ,$70.56 
9/14/2022,$70.47 ,15528920,$70.54 ,$71.23 ,$70.03 
9/13/2022,$71.04 ,9884738,$71.56 ,$72.10 ,$70.77 
9/12/2022,$72.36 ,23830080,$75.61 ,$75.99 ,$72.25 
9/9/2022,$70.16 ,6557458,$69.28 ,$70.55 ,$69.22 
9/8/2022,$69.38 ,9147946,$68.95 ,$69.58 ,$68.18 
9/7/2022,$68.76 ,7182984,$68.67 ,$69.48 ,$68.14 
9/6/2022,$68.65 ,8428905,$68.94 ,$69.07 ,$68.12 
9/2/2022,$68.61 ,8657762,$69.37 ,$69.78 ,$68.34 
9/1/2022,$69.09 ,9633255,$67.39 ,$69.10 ,$67.21 
8/31/2022,$67.41 ,13940340,$67.33 ,$67.63 ,$66.84 
8/30/2022,$67.20 ,10260510,$66.75 ,$67.25 ,$65.95 
8/29/2022,$66.75 ,18479020,$69.90 ,$69.91 ,$66.40 
8/26/2022,$71.19 ,7373204,$71.92 ,$72.04 ,$71.13 
8/25/2022,$71.50 ,11037020,$72.66 ,$72.66 ,$71.03 
8/24/2022,$72.42 ,6142834,$73.01 ,$73.13 ,$72.36 
8/23/2022,$72.77 ,9200188,$74.31 ,$74.49 ,$72.60 
8/22/2022,$74.55 ,5813576,$75.33 ,$75.86 ,$74.35 
8/19/2022,$75.33 ,7938388,$74.16 ,$75.71 ,$74.16 
8/18/2022,$74.15 ,5303324,$74.77 ,$74.97 ,$73.62 
8/17/2022,$74.56 ,5347169,$73.91 ,$74.98 ,$73.81 
8/16/2022,$74.13 ,9026976,$74.36 ,$75.10 ,$73.85 
8/15/2022,$74.53 ,11125560,$75.45 ,$75.50 ,$73.79 
8/12/2022,$75.57 ,6163935,$74.58 ,$75.72 ,$74.57 
8/11/2022,$74.46 ,6142959,$74.39 ,$75.52 ,$74.28 
8/10/2022,$74.86 ,8319071,$75.20 ,$75.32 ,$73.95 
8/9/2022,$74.96 ,8978661,$74.10 ,$75.52 ,$74.06 
8/8/2022,$73.80 ,9844922,$72.07 ,$73.83 ,$71.90 
8/5/2022,$72.12 ,8972702,$71.98 ,$72.36 ,$71.71 
8/4/2022,$72.12 ,8601755,$72.79 ,$72.95 ,$71.98 
8/3/2022,$72.99 ,8672094,$73.30 ,$73.51 ,$72.60 
8/2/2022,$73.28 ,7039733,$74.18 ,$74.73 ,$73.24 
8/1/2022,$73.62 ,6783110,$73.76 ,$74.26 ,$73.30 
7/29/2022,$73.78 ,13459530,$74.45 ,$74.65 ,$73.17 
7/28/2022,$74.70 ,9262724,$74.93 ,$75.16 ,$73.22 
7/27/2022,$74.81 ,9760140,$72.39 ,$74.98 ,$72.26 
7/26/2022,$73.63 ,8957331,$73.47 ,$74.23 ,$72.96 
7/25/2022,$72.84 ,6259021,$72.79 ,$73.26 ,$72.48 
7/22/2022,$72.95 ,6514385,$73.25 ,$73.61 ,$72.48 
7/21/2022,$73.04 ,7238890,$72.71 ,$73.33 ,$72.47 
7/20/2022,$72.82 ,12149900,$73.28 ,$73.70 ,$72.38 
7/19/2022,$73.14 ,11399120,$74.12 ,$74.29 ,$72.92 
7/18/2022,$73.74 ,8995984,$75.80 ,$75.80 ,$73.49 
7/15/2022,$75.65 ,10933920,$74.82 ,$75.67 ,$74.29 
7/14/2022,$74.01 ,9675745,$73.64 ,$74.13 ,$73.24 
7/13/2022,$74.53 ,8562126,$74.64 ,$75.22 ,$74.41 
7/12/2022,$75.01 ,9285651,$75.43 ,$75.96 ,$74.86 
7/11/2022,$75.56 ,6990276,$75.50 ,$75.99 ,$75.25 
7/8/2022,$75.38 ,6589845,$74.78 ,$76.04 ,$74.67 
7/7/2022,$75.14 ,14455440,$75.88 ,$76.23 ,$75.01 
7/6/2022,$76.22 ,8618855,$76.25 ,$77.10 ,$75.98 
7/5/2022,$75.96 ,12589840,$76.37 ,$76.64 ,$74.63 
7/1/2022,$76.84 ,10882710,$76.98 ,$76.98 ,$75.77 
6/30/2022,$77.00 ,14219720,$77.03 ,$77.65 ,$76.29 
6/29/2022,$78.28 ,8723563,$78.70 ,$79.17 ,$77.99 
6/28/2022,$78.70 ,8870018,$79.84 ,$80.40 ,$78.49 
6/27/2022,$79.98 ,10586890,$79.23 ,$80.59 ,$79.10 
6/24/2022,$78.96 ,12372300,$78.62 ,$79.00 ,$78.12 
6/23/2022,$77.69 ,12241260,$76.56 ,$77.76 ,$76.56 
6/22/2022,$76.55 ,11130240,$76.47 ,$77.42 ,$76.20 
6/21/2022,$76.47 ,15534300,$75.00 ,$77.03 ,$74.52 
6/17/2022,$73.77 ,34761510,$72.71 ,$74.37 ,$72.67 
6/16/2022,$72.62 ,14035250,$72.47 ,$72.81 ,$71.71 
6/15/2022,$73.02 ,14264610,$73.16 ,$73.60 ,$72.46 
6/14/2022,$72.87 ,14104220,$73.54 ,$73.79 ,$72.39 
6/13/2022,$73.58 ,13636300,$73.86 ,$74.33 ,$73.30 
6/10/2022,$75.09 ,10964780,$75.40 ,$75.73 ,$74.88 
6/9/2022,$75.98 ,11760780,$76.09 ,$76.98 ,$75.82 
6/8/2022,$76.18 ,7617316,$76.52 ,$76.82 ,$75.92 
6/7/2022,$76.59 ,13994470,$75.27 ,$76.72 ,$75.18 
6/6/2022,$75.25 ,11551280,$75.45 ,$75.63 ,$74.70 
6/3/2022,$75.17 ,12188370,$74.35 ,$75.32 ,$74.30 
6/2/2022,$75.07 ,12805070,$75.50 ,$75.60 ,$73.62 
6/1/2022,$74.96 ,12280390,$75.34 ,$75.51 ,$74.34 
5/31/2022,$75.45 ,28617100,$75.08 ,$75.98 ,$73.67 
5/27/2022,$76.14 ,16315700,$77.31 ,$77.45 ,$75.47 
5/26/2022,$77.59 ,12029000,$78.11 ,$78.62 ,$77.32 
5/25/2022,$77.24 ,12508560,$77.13 ,$77.87 ,$76.66 
5/24/2022,$77.13 ,13242550,$76.70 ,$77.73 ,$76.41 
5/23/2022,$76.70 ,13539430,$76.51 ,$77.48 ,$76.46 
5/20/2022,$76.19 ,17329680,$76.50 ,$77.15 ,$75.34 
5/19/2022,$75.96 ,14858840,$76.09 ,$76.79 ,$75.69 
5/18/2022,$77.02 ,15026150,$78.27 ,$78.47 ,$76.84 
5/17/2022,$78.22 ,14509390,$76.94 ,$78.43 ,$76.80 
5/16/2022,$76.91 ,13441150,$76.29 ,$77.25 ,$76.08 
5/13/2022,$75.80 ,13773110,$76.44 ,$76.59 ,$75.52 
5/12/2022,$76.30 ,16224530,$76.08 ,$76.34 ,$74.86 
5/11/2022,$76.15 ,13678070,$76.26 ,$77.33 ,$76.07 
5/10/2022,$76.29 ,15343530,$76.82 ,$77.00 ,$75.63 
5/9/2022,$76.27 ,19130730,$75.69 ,$77.25 ,$74.86 
5/6/2022,$76.67 ,15177780,$76.12 ,$76.85 ,$75.76 
5/5/2022,$76.25 ,14788070,$76.39 ,$77.03 ,$75.53 
5/4/2022,$76.31 ,17112480,$75.01 ,$76.64 ,$74.80 
5/3/2022,$75.05 ,14951530,$75.78 ,$75.99 ,$74.21 
5/2/2022,$75.08 ,20533670,$75.37 ,$75.98 ,$74.33 
4/29/2022,$75.27 ,26446510,$73.78 ,$76.01 ,$73.35 
4/28/2022,$77.20 ,21440120,$76.77 ,$77.75 ,$76.22 
4/27/2022,$75.81 ,12603750,$75.80 ,$76.30 ,$75.09 
4/26/2022,$75.59 ,11525710,$75.98 ,$76.94 ,$75.56 
4/25/2022,$76.05 ,14944830,$75.74 ,$76.24 ,$74.71 
4/22/2022,$75.75 ,15110670,$76.91 ,$77.29 ,$75.68 
4/21/2022,$77.56 ,11110190,$77.28 ,$78.17 ,$76.61 
4/20/2022,$77.28 ,9721127,$76.21 ,$77.69 ,$76.04 
4/19/2022,$76.40 ,12875690,$76.88 ,$76.89 ,$75.98 
4/18/2022,$76.75 ,13842000,$77.15 ,$77.23 ,$76.36 
4/14/2022,$77.51 ,16730360,$77.04 ,$78.12 ,$76.79 
4/13/2022,$76.87 ,9960989,$76.73 ,$77.14 ,$76.45 
4/12/2022,$76.55 ,12596410,$76.22 ,$77.02 ,$75.57 
4/11/2022,$76.50 ,15560670,$77.70 ,$78.13 ,$76.47 
4/8/2022,$77.77 ,22333050,$76.82 ,$78.06 ,$76.76 
4/7/2022,$77.26 ,20655640,$75.38 ,$77.28 ,$75.30 
4/6/2022,$75.34 ,15420150,$74.18 ,$75.48 ,$73.97 
4/5/2022,$74.43 ,12224950,$73.76 ,$74.99 ,$73.56 
4/4/2022,$73.79 ,13542200,$74.00 ,$74.89 ,$73.54 
4/1/2022,$73.82 ,12528560,$73.19 ,$73.93 ,$73.00 
3/31/2022,$73.03 ,17143090,$73.46 ,$73.62 ,$72.98 
3/30/2022,$73.72 ,12146650,$73.52 ,$74.07 ,$73.22 
3/29/2022,$73.23 ,14833460,$72.96 ,$73.34 ,$72.66 
3/28/2022,$73.11 ,10629110,$73.20 ,$73.74 ,$72.71 
3/25/2022,$73.28 ,12153760,$72.50 ,$73.46 ,$72.45 
3/24/2022,$72.41 ,12981790,$71.62 ,$72.60 ,$71.49 
3/23/2022,$71.38 ,13438860,$70.99 ,$71.51 ,$70.64 
3/22/2022,$70.82 ,14242370,$71.21 ,$71.40 ,$70.27 
3/21/2022,$71.05 ,18288970,$71.48 ,$72.06 ,$70.60 
3/18/2022,$71.02 ,33020110,$70.39 ,$71.02 ,$69.92 
3/17/2022,$70.52 ,17191530,$69.69 ,$70.71 ,$69.28 
3/16/2022,$69.66 ,15734340,$69.93 ,$70.15 ,$69.02 
3/15/2022,$69.75 ,15977240,$69.67 ,$70.19 ,$69.28 
3/14/2022,$69.24 ,17475550,$68.93 ,$69.94 ,$68.75 
3/11/2022,$68.87 ,14023950,$68.09 ,$69.49 ,$67.94 
3/10/2022,$68.42 ,12817400,$67.77 ,$68.73 ,$67.71 
3/9/2022,$68.13 ,12430800,$68.38 ,$68.62 ,$67.96 
3/8/2022,$67.74 ,19223470,$67.93 ,$68.41 ,$67.33 
3/7/2022,$68.77 ,15714940,$69.21 ,$69.23 ,$68.17 
3/4/2022,$69.36 ,13076330,$68.26 ,$69.54 ,$68.24 
3/3/2022,$69.11 ,15731030,$68.85 ,$69.65 ,$68.61 
3/2/2022,$68.85 ,13004700,$68.76 ,$69.25 ,$68.51 
3/1/2022,$68.63 ,12418340,$68.12 ,$69.01 ,$68.02 
2/28/2022,$68.67 ,22480240,$67.69 ,$68.70 ,$67.29 
2/25/2022,$68.80 ,15719840,$67.69 ,$69.32 ,$67.63 
2/24/2022,$67.10 ,18055500,$66.49 ,$67.17 ,$66.19 
2/23/2022,$67.93 ,15957760,$67.90 ,$68.29 ,$67.46 
2/22/2022,$67.45 ,15771210,$67.67 ,$68.27 ,$67.05 
2/18/2022,$67.55 ,12278890,$67.38 ,$67.92 ,$67.18 
2/17/2022,$67.39 ,13456460,$67.50 ,$67.78 ,$66.79 
2/16/2022,$67.60 ,14253320,$67.77 ,$68.39 ,$67.45 
2/15/2022,$67.77 ,24972780,$66.73 ,$68.06 ,$66.73 
2/14/2022,$66.81 ,14939430,$66.87 ,$67.02 ,$65.82 
2/11/2022,$66.88 ,15613390,$66.42 ,$67.36 ,$66.39 
2/10/2022,$66.51 ,21184510,$66.87 ,$67.10 ,$66.17 
2/9/2022,$67.14 ,17159900,$65.74 ,$67.27 ,$65.62 
2/8/2022,$65.89 ,13614090,$66.25 ,$66.29 ,$65.60 
2/7/2022,$66.19 ,17537970,$65.38 ,$66.45 ,$65.00 
2/4/2022,$64.99 ,13193670,$63.15 ,$65.45 ,$62.90 
2/3/2022,$64.07 ,13946670,$64.80 ,$65.08 ,$63.60 
2/2/2022,$64.80 ,12312350,$64.85 ,$64.98 ,$64.03 
2/1/2022,$65.19 ,12055500,$65.01 ,$65.26 ,$64.68 
1/31/2022,$64.89 ,12036690,$64.58 ,$65.00 ,$64.39 
1/28/2022,$64.91 ,10848380,$63.68 ,$64.92 ,$63.24 
1/27/2022,$63.86 ,16569450,$62.51 ,$64.52 ,$62.35 
1/26/2022,$62.24 ,13664190,$62.16 ,$63.41 ,$61.86 
1/25/2022,$62.46 ,16752830,$62.24 ,$62.81 ,$61.45 
1/24/2022,$62.61 ,17673850,$63.18 ,$63.42 ,$61.19 
1/21/2022,$63.54 ,13273170,$64.74 ,$64.92 ,$63.29 
1/20/2022,$64.58 ,8523099,$64.52 ,$65.35 ,$64.13 
1/19/2022,$64.72 ,12569330,$64.86 ,$65.33 ,$64.42 
1/18/2022,$64.89 ,13301910,$64.68 ,$65.03 ,$63.81 
1/14/2022,$64.93 ,10302190,$64.28 ,$64.99 ,$64.25 
1/13/2022,$64.60 ,8201804,$64.65 ,$64.96 ,$63.86 
1/12/2022,$64.82 ,10148200,$64.86 ,$65.36 ,$64.38 
1/11/2022,$65.48 ,12999470,$64.71 ,$65.85 ,$64.31 
1/10/2022,$65.10 ,27534130,$62.80 ,$65.32 ,$62.76 
1/7/2022,$62.83 ,16669960,$61.49 ,$63.01 ,$61.21 
1/6/2022,$61.48 ,8048874,$61.72 ,$61.79 ,$60.86 
1/5/2022,$62.16 ,11074120,$62.44 ,$63.27 ,$62.12 
1/4/2022,$62.13 ,11415250,$61.50 ,$62.31 ,$61.07 
1/3/2022,$61.88 ,12360780,$62.07 ,$62.24 ,$61.34 
12/31/2021,$62.35 ,6446215,$62.61 ,$62.99 ,$62.35 
12/30/2021,$62.52 ,6247985,$62.50 ,$63.17 ,$62.36 
12/29/2021,$62.29 ,4875381,$62.19 ,$62.49 ,$62.03 
12/28/2021,$62.35 ,6002478,$62.32 ,$62.64 ,$62.11 
12/27/2021,$62.29 ,9542659,$62.09 ,$62.35 ,$61.77 
12/23/2021,$62.05 ,8077302,$62.41 ,$62.56 ,$61.85 
12/22/2021,$62.10 ,15119670,$61.36 ,$62.28 ,$60.93 
12/21/2021,$61.45 ,8669723,$62.00 ,$62.24 ,$61.25 
12/20/2021,$61.72 ,10894350,$61.44 ,$62.04 ,$60.88 
12/17/2021,$61.56 ,24454220,$62.30 ,$62.57 ,$61.36 
12/16/2021,$62.17 ,17947180,$61.00 ,$62.67 ,$60.79 
12/15/2021,$60.61 ,18498210,$59.62 ,$60.88 ,$59.60 
12/14/2021,$59.51 ,21215260,$58.80 ,$60.43 ,$58.60 
12/13/2021,$59.05 ,18908350,$57.26 ,$59.37 ,$57.11 
12/10/2021,$56.36 ,14467210,$57.61 ,$57.80 ,$56.11 
12/9/2021,$57.54 ,13622750,$57.24 ,$57.80 ,$56.91 
12/8/2021,$57.60 ,11391700,$57.39 ,$57.88 ,$57.15 
12/7/2021,$57.13 ,13037760,$57.05 ,$57.76 ,$56.94 
12/6/2021,$56.83 ,18988280,$56.52 ,$57.54 ,$56.45 
12/3/2021,$56.32 ,18445590,$55.76 ,$56.69 ,$55.76 
12/2/2021,$55.41 ,17193720,$54.99 ,$55.88 ,$54.67 
12/1/2021,$54.95 ,20203720,$53.94 ,$55.96 ,$53.91 
11/30/2021,$53.63 ,25407170,$54.16 ,$54.35 ,$53.22 
11/29/2021,$54.64 ,22025040,$55.84 ,$56.30 ,$54.60 
11/26/2021,$56.53 ,15832300,$56.31 ,$56.73 ,$55.82 
11/24/2021,$56.81 ,17685250,$57.42 ,$57.72 ,$56.56 
11/23/2021,$57.45 ,14466280,$57.29 ,$57.96 ,$57.20 
11/22/2021,$57.04 ,14186890,$57.81 ,$58.32 ,$57.02 
11/19/2021,$57.83 ,13881070,$59.13 ,$59.42 ,$57.80 
11/18/2021,$59.04 ,9816342,$59.45 ,$59.70 ,$58.74 
11/17/2021,$59.44 ,12324540,$59.00 ,$59.75 ,$58.35 
11/16/2021,$59.10 ,9320328,$59.50 ,$59.94 ,$58.85 
11/15/2021,$59.62 ,10543300,$59.80 ,$60.06 ,$59.49 
11/12/2021,$59.43 ,9278273,$58.82 ,$59.70 ,$58.76 
11/11/2021,$59.19 ,8148741,$59.40 ,$59.69 ,$59.14 
11/10/2021,$59.39 ,11005210,$59.30 ,$59.95 ,$59.30 
11/9/2021,$59.46 ,9128770,$59.41 ,$59.65 ,$59.20 
11/8/2021,$59.41 ,10294230,$59.80 ,$60.20 ,$59.06 
11/5/2021,$59.45 ,10625190,$59.08 ,$59.86 ,$58.77 
11/4/2021,$59.25 ,9831027,$59.44 ,$59.69 ,$58.61 
11/3/2021,$59.36 ,12305770,$58.55 ,$59.47 ,$58.41 
11/2/2021,$58.63 ,13462730,$58.78 ,$59.63 ,$58.29 
11/1/2021,$58.68 ,13216830,$58.30 ,$59.22 ,$58.29 
10/29/2021,$58.40 ,17066960,$57.25 ,$58.57 ,$57.14 
10/28/2021,$57.13 ,16380800,$56.53 ,$57.75 ,$56.35 
10/27/2021,$56.49 ,18773670,$58.35 ,$58.42 ,$56.11 
10/26/2021,$58.24 ,9984561,$57.90 ,$58.35 ,$57.62 
10/25/2021,$57.81 ,9716081,$57.72 ,$58.16 ,$57.52 
10/22/2021,$57.60 ,6884484,$57.81 ,$59.00 ,$57.43 
10/21/2021,$57.81 ,7158963,$58.09 ,$58.10 ,$57.37 
10/20/2021,$58.07 ,9010325,$57.91 ,$58.60 ,$57.90 
10/19/2021,$57.59 ,9390163,$57.18 ,$57.64 ,$57.02 
10/18/2021,$56.94 ,13320590,$58.01 ,$58.15 ,$56.92 
10/15/2021,$58.36 ,9445535,$58.11 ,$58.69 ,$57.91 
10/14/2021,$57.70 ,9028565,$57.07 ,$58.17 ,$57.01 
10/13/2021,$57.07 ,9881931,$57.06 ,$57.39 ,$56.66 
10/12/2021,$57.06 ,11736300,$57.52 ,$58.84 ,$56.82 
10/11/2021,$57.42 ,10741680,$57.32 ,$57.77 ,$57.01 
10/8/2021,$57.26 ,27249580,$58.87 ,$58.99 ,$56.81 
10/7/2021,$59.01 ,13798240,$58.75 ,$59.35 ,$58.37 
10/6/2021,$59.19 ,9283426,$59.11 ,$59.23 ,$58.60 
10/5/2021,$59.15 ,11406470,$58.86 ,$59.68 ,$58.83 
10/4/2021,$58.93 ,12532840,$59.40 ,$60.03 ,$58.85 
10/1/2021,$59.51 ,11187980,$59.37 ,$59.76 ,$58.65 
9/30/2021,$59.17 ,11996910,$60.18 ,$60.57 ,$59.15 
9/29/2021,$60.62 ,9043339,$59.90 ,$60.94 ,$59.90 
9/28/2021,$59.84 ,10812460,$59.88 ,$60.23 ,$59.38 
